,timestamp,PM2.5,humidity,temperature
48,29/05/2020 12:00,21.54,62.88,34.18
49,29/05/2020 13:00,14.66,52.18,37.1
50,29/05/2020 14:00,14.04,51.93,37.23
51,29/05/2020 15:00,10.37,47.64,38.88
52,29/05/2020 16:00,10.1,47.58,39.36
53,29/05/2020 17:00,14.75,52.28,37.75
54,29/05/2020 18:00,21.18,59.14,35.38
55,29/05/2020 19:00,35.39,66.78,32.9
56,29/05/2020 20:00,44.5,66.86,31.49
57,29/05/2020 21:00,41.8,71.34,30.58
58,29/05/2020 22:00,43.28,74.41,30.13
59,29/05/2020 23:00,46.72,77.99,29.93
60,30/05/2020 00:00,38.23,79.91,29.8
61,30/05/2020 01:00,30.13,80.21,29.6
62,30/05/2020 02:00,24.4,81.69,29.38
63,30/05/2020 03:00,19.72,83.63,29.0
64,30/05/2020 04:00,16.74,84.32,28.83
65,30/05/2020 05:00,18.68,85.03,28.66
66,30/05/2020 06:00,20.48,86.19,28.62
67,30/05/2020 07:00,30.74,84.88,29.32
68,30/05/2020 08:00,38.14,79.77,30.57
69,30/05/2020 09:00,27.69,71.95,32.42
70,30/05/2020 10:00,17.43,66.02,33.73
71,30/05/2020 11:00,15.5,61.15,34.95
72,30/05/2020 12:00,12.98,50.92,36.56
73,30/05/2020 13:00,9.15,46.82,37.44
74,30/05/2020 14:00,7.63,46.25,37.83
75,30/05/2020 15:00,5.99,45.26,38.18
76,30/05/2020 16:00,4.91,40.95,40.39
77,30/05/2020 17:00,8.07,44.44,39.43
78,30/05/2020 18:00,17.48,53.24,36.31
79,30/05/2020 19:00,57.38,59.36,34.09
80,30/05/2020 20:00,72.52,68.76,32.19
81,30/05/2020 21:00,64.77,72.21,30.98
82,30/05/2020 22:00,10.58,78.63,29.05
83,30/05/2020 23:00,11.27,78.16,29.14
84,31/05/2020 00:00,13.78,79.27,29.03
85,31/05/2020 01:00,23.43,82.28,28.98
86,31/05/2020 02:00,30.54,84.45,29.19
87,31/05/2020 03:00,11.6,85.73,29.31
88,31/05/2020 04:00,14.17,85.92,29.3
89,31/05/2020 05:00,17.91,86.25,29.2
90,31/05/2020 06:00,23.09,86.98,29.03
91,31/05/2020 07:00,33.77,84.6,29.73
92,31/05/2020 08:00,56.73,79.43,30.75
93,31/05/2020 09:00,49.53,71.97,32.36
94,31/05/2020 10:00,36.72,64.67,34.27
95,31/05/2020 11:00,31.1,58.88,35.91
96,31/05/2020 12:00,19.72,54.08,36.73
97,31/05/2020 13:00,6.63,49.02,37.23
98,31/05/2020 14:00,3.78,47.4,37.86
99,31/05/2020 15:00,1.95,43.09,38.83
100,31/05/2020 16:00,3.97,45.52,38.08
101,31/05/2020 17:00,8.61,47.56,38.87
102,31/05/2020 18:00,16.23,52.96,36.03
103,31/05/2020 19:00,54.61,59.43,34.72
104,31/05/2020 20:00,73.08,66.19,33.66
105,31/05/2020 21:00,104.99,68.99,32.96
106,31/05/2020 22:00,144.77,71.02,32.49
107,31/05/2020 23:00,59.2,68.63,32.16
108,01/06/2020 00:00,21.36,67.78,31.73
109,01/06/2020 01:00,17.2,68.74,31.38
110,01/06/2020 02:00,14.8,69.03,30.9
111,01/06/2020 03:00,15.64,71.53,30.48
112,01/06/2020 04:00,14.03,72.33,30.18
113,01/06/2020 05:00,13.09,73.15,30.03
114,01/06/2020 06:00,17.66,74.54,30.03
115,01/06/2020 07:00,18.46,76.74,30.41
116,01/06/2020 08:00,20.3,71.84,31.58
117,01/06/2020 09:00,18.04,64.07,33.28
118,01/06/2020 10:00,8.69,55.53,35.18
119,01/06/2020 11:00,10.86,52.55,36.48
120,01/06/2020 12:00,6.03,47.4,37.25
121,01/06/2020 13:00,3.63,44.62,38.03
122,01/06/2020 14:00,3.63,42.51,39.83
123,01/06/2020 15:00,3.48,39.1,41.92
124,01/06/2020 16:00,3.14,39.08,41.86
125,01/06/2020 17:00,7.02,46.29,38.09
126,01/06/2020 18:00,4.63,66.74,29.09
127,01/06/2020 19:00,7.96,68.08,29.72
128,01/06/2020 20:00,15.0,74.45,29.49
129,01/06/2020 21:00,19.62,76.95,29.22
130,01/06/2020 22:00,22.42,75.53,29.32
131,01/06/2020 23:00,20.58,77.2,29.07
132,02/06/2020 00:00,18.89,78.92,29.18
133,02/06/2020 01:00,18.62,81.08,28.97
134,02/06/2020 02:00,24.22,82.08,28.83
135,02/06/2020 03:00,30.39,82.0,28.85
136,02/06/2020 04:00,40.48,82.07,28.93
137,02/06/2020 05:00,52.48,82.53,28.9
138,02/06/2020 06:00,66.04,81.92,28.87
139,02/06/2020 07:00,49.46,78.38,29.71
140,02/06/2020 08:00,39.49,73.79,30.71
141,02/06/2020 09:00,28.88,67.13,31.9
142,02/06/2020 10:00,20.9,58.8,34.43
143,02/06/2020 11:00,12.62,51.92,36.13
144,02/06/2020 12:00,8.78,46.47,37.93
145,02/06/2020 13:00,5.42,42.82,39.63
146,02/06/2020 14:00,4.11,40.28,40.8
147,02/06/2020 15:00,3.48,36.65,42.2
148,02/06/2020 16:00,3.87,37.59,41.77
149,02/06/2020 17:00,5.78,49.06,36.01
150,02/06/2020 18:00,27.19,50.28,34.3
151,02/06/2020 19:00,35.7,57.23,32.24
152,02/06/2020 20:00,49.29,64.39,31.38
153,02/06/2020 21:00,123.34,68.54,31.0
154,02/06/2020 22:00,151.53,72.78,30.84
155,02/06/2020 23:00,126.78,75.78,30.78
156,03/06/2020 00:00,96.03,77.87,30.69
157,03/06/2020 01:00,39.22,77.51,30.69
158,03/06/2020 02:00,30.38,76.12,30.44
159,03/06/2020 03:00,22.4,76.92,30.16
160,03/06/2020 04:00,20.33,79.44,29.88
161,03/06/2020 05:00,20.25,81.13,29.58
162,03/06/2020 06:00,20.55,81.0,29.53
163,03/06/2020 07:00,21.5,76.43,30.42
164,03/06/2020 08:00,20.43,68.33,31.78
165,03/06/2020 09:00,16.59,59.93,33.63
166,03/06/2020 10:00,12.63,52.84,35.32
167,03/06/2020 11:00,14.09,50.13,35.66
168,03/06/2020 12:00,14.83,49.78,36.79
169,03/06/2020 13:00,14.84,47.83,37.58
170,03/06/2020 14:00,11.18,45.36,38.54
171,03/06/2020 15:00,9.36,42.05,40.0
172,03/06/2020 16:00,13.12,43.1,40.38
173,03/06/2020 17:00,14.13,47.97,38.13
174,03/06/2020 18:00,22.62,50.21,37.88
175,03/06/2020 19:00,70.14,61.55,34.37
176,03/06/2020 20:00,91.29,65.28,33.13
177,03/06/2020 21:00,70.23,66.53,32.39
178,03/06/2020 22:00,54.7,67.98,31.83
179,03/06/2020 23:00,33.06,71.52,31.38
180,04/06/2020 00:00,18.53,73.49,31.16
181,04/06/2020 01:00,14.25,76.48,30.85
182,04/06/2020 02:00,11.7,79.29,30.54
183,04/06/2020 03:00,11.27,80.58,30.25
184,04/06/2020 04:00,10.71,81.49,30.01
185,04/06/2020 05:00,11.01,82.53,29.72
186,04/06/2020 06:00,12.5,82.53,29.69
187,04/06/2020 07:00,24.54,81.1,30.23
188,04/06/2020 08:00,27.62,78.08,31.21
189,04/06/2020 09:00,25.21,72.03,32.86
190,04/06/2020 10:00,19.88,64.28,34.69
191,04/06/2020 11:00,15.36,55.43,36.53
192,04/06/2020 12:00,12.5,50.8,37.62
193,04/06/2020 13:00,8.88,44.5,39.75
194,04/06/2020 14:00,7.38,40.9,41.87
195,04/06/2020 15:00,6.07,39.96,42.09
196,04/06/2020 16:00,10.1,42.79,41.41
197,04/06/2020 17:00,15.29,48.19,39.5
198,04/06/2020 18:00,40.55,53.53,37.05
199,04/06/2020 19:00,75.42,59.55,34.83
200,04/06/2020 20:00,82.24,62.1,33.71
201,04/06/2020 21:00,69.88,63.78,32.89
202,04/06/2020 22:00,82.16,66.26,32.47
203,04/06/2020 23:00,70.9,68.91,32.08
204,05/06/2020 00:00,50.84,70.74,31.73
205,05/06/2020 01:00,28.2,73.22,31.28
206,05/06/2020 02:00,15.7,76.17,30.99
207,05/06/2020 03:00,13.74,78.55,30.78
208,05/06/2020 04:00,10.83,79.96,30.66
209,05/06/2020 05:00,14.4,80.59,30.49
210,05/06/2020 06:00,20.71,81.58,30.26
211,05/06/2020 07:00,25.79,80.78,30.54
212,05/06/2020 08:00,28.05,76.82,31.51
213,05/06/2020 09:00,32.43,74.94,31.93
214,05/06/2020 10:00,40.82,70.8,32.77
215,05/06/2020 11:00,41.51,65.36,34.0
216,05/06/2020 12:00,28.43,55.43,36.21
217,05/06/2020 13:00,18.85,48.37,38.13
218,05/06/2020 14:00,15.23,47.12,38.74
219,05/06/2020 15:00,12.98,48.04,38.06
220,05/06/2020 16:00,14.59,47.67,38.61
221,05/06/2020 17:00,14.46,46.66,39.12
222,05/06/2020 18:00,16.23,47.13,38.71
223,05/06/2020 19:00,21.44,52.38,36.47
224,05/06/2020 20:00,75.13,59.77,34.66
225,05/06/2020 21:00,100.17,63.03,33.43
226,05/06/2020 22:00,101.5,66.43,32.68
227,05/06/2020 23:00,73.15,69.38,32.28
228,06/06/2020 00:00,48.06,71.4,31.93
229,06/06/2020 01:00,37.27,72.36,31.71
230,06/06/2020 02:00,28.03,73.78,31.45
231,06/06/2020 03:00,24.36,74.36,31.38
232,06/06/2020 04:00,20.93,76.1,30.97
233,06/06/2020 05:00,20.09,77.4,30.78
234,06/06/2020 06:00,24.37,77.83,30.83
235,06/06/2020 07:00,27.88,76.86,31.29
236,06/06/2020 08:00,43.43,73.7,32.37
237,06/06/2020 09:00,41.02,69.37,33.53
238,06/06/2020 10:00,32.08,62.82,35.43
239,06/06/2020 11:00,19.93,54.27,36.73
240,06/06/2020 12:00,7.12,47.29,37.35
241,06/06/2020 13:00,5.05,48.27,36.89
242,06/06/2020 14:00,3.84,48.65,36.67
243,06/06/2020 15:00,5.1,48.9,36.68
244,06/06/2020 16:00,8.19,48.38,37.17
245,06/06/2020 17:00,10.19,48.24,37.89
246,06/06/2020 18:00,24.73,54.24,36.25
247,06/06/2020 19:00,68.21,61.28,34.88
248,06/06/2020 20:00,169.69,65.89,33.81
249,06/06/2020 21:00,200.13,66.68,33.32
250,06/06/2020 22:00,181.7,68.62,32.68
251,06/06/2020 23:00,134.92,70.17,32.47
252,07/06/2020 00:00,104.46,71.46,32.26
253,07/06/2020 01:00,80.73,72.01,32.18
254,07/06/2020 02:00,46.64,70.6,32.13
255,07/06/2020 03:00,24.61,69.43,31.91
256,07/06/2020 04:00,12.75,68.45,31.67
257,07/06/2020 05:00,11.16,68.55,31.5
258,07/06/2020 06:00,9.57,67.25,31.58
259,07/06/2020 07:00,13.19,66.62,32.1
260,07/06/2020 08:00,15.75,61.63,33.41
261,07/06/2020 09:00,15.64,57.58,34.59
262,07/06/2020 10:00,10.41,54.63,35.53
263,07/06/2020 11:00,9.56,52.05,36.58
264,07/06/2020 12:00,5.38,45.68,38.31
265,07/06/2020 13:00,2.68,41.24,39.76
266,07/06/2020 14:00,1.44,38.88,40.1
267,07/06/2020 15:00,1.45,35.29,42.2
268,07/06/2020 16:00,3.2,38.89,40.88
269,07/06/2020 17:00,4.48,39.17,40.15
270,07/06/2020 18:00,16.88,41.22,38.75
271,07/06/2020 19:00,63.53,50.7,37.19
272,07/06/2020 20:00,67.48,59.63,35.33
273,07/06/2020 21:00,102.33,61.4,34.63
274,07/06/2020 22:00,133.42,63.13,34.18
275,07/06/2020 23:00,133.56,65.19,33.81
276,08/06/2020 00:00,122.0,67.61,33.5
277,08/06/2020 01:00,76.86,67.59,33.11
278,08/06/2020 02:00,22.34,63.71,32.73
279,08/06/2020 03:00,33.03,64.49,32.4
280,08/06/2020 04:00,9.78,64.03,31.99
281,08/06/2020 05:00,10.07,65.73,31.63
282,08/06/2020 06:00,20.35,64.51,31.55
283,08/06/2020 07:00,20.84,62.36,32.37
284,08/06/2020 08:00,24.63,57.24,34.23
285,08/06/2020 09:00,7.33,48.37,35.66
286,08/06/2020 10:00,3.62,44.54,36.83
287,08/06/2020 11:00,1.71,42.32,37.68
288,08/06/2020 12:00,1.52,41.16,38.38
289,08/06/2020 13:00,1.38,38.73,39.77
290,08/06/2020 14:00,1.35,35.99,41.15
291,08/06/2020 15:00,1.44,33.68,42.76
292,08/06/2020 16:00,1.58,32.61,43.39
293,08/06/2020 17:00,1.66,31.62,43.83
294,08/06/2020 18:00,12.56,41.73,41.08
295,08/06/2020 19:00,39.34,52.34,37.26
296,08/06/2020 20:00,66.43,56.81,35.94
297,08/06/2020 21:00,79.53,59.43,35.21
298,08/06/2020 22:00,81.58,60.34,34.82
299,08/06/2020 23:00,77.77,61.04,34.48
300,09/06/2020 00:00,59.16,60.65,34.21
301,09/06/2020 01:00,40.84,60.17,33.87
302,09/06/2020 02:00,24.39,61.48,33.16
303,09/06/2020 03:00,20.8,64.0,32.53
304,09/06/2020 04:00,17.48,67.37,31.89
305,09/06/2020 05:00,14.81,67.73,31.74
306,09/06/2020 06:00,21.01,67.56,31.76
307,09/06/2020 07:00,36.44,66.83,32.16
308,09/06/2020 08:00,20.03,62.81,33.62
309,09/06/2020 09:00,20.24,58.63,34.99
310,09/06/2020 10:00,15.92,52.88,36.55
311,09/06/2020 11:00,11.85,48.48,37.93
312,09/06/2020 12:00,7.76,44.32,39.34
313,09/06/2020 13:00,4.78,40.13,40.97
314,09/06/2020 14:00,3.64,36.14,42.73
315,09/06/2020 15:00,2.33,34.97,42.98
316,09/06/2020 16:00,4.05,37.39,41.94
317,09/06/2020 17:00,5.29,39.38,41.32
318,09/06/2020 18:00,19.48,48.15,37.94
319,09/06/2020 19:00,25.58,50.87,35.12
320,09/06/2020 20:00,50.76,55.65,34.8
321,09/06/2020 21:00,51.54,56.31,33.67
322,09/06/2020 22:00,45.77,57.43,33.49
323,09/06/2020 23:00,80.73,64.75,33.07
324,10/06/2020 00:00,73.02,67.96,32.62
325,10/06/2020 01:00,46.66,69.03,32.43
326,10/06/2020 02:00,31.94,71.01,32.06
327,10/06/2020 03:00,20.23,71.93,32.08
328,10/06/2020 04:00,13.93,74.92,31.73
329,10/06/2020 05:00,11.13,78.02,31.32
330,10/06/2020 06:00,17.77,79.8,31.03
331,10/06/2020 07:00,21.83,78.25,31.53
332,10/06/2020 08:00,13.22,71.95,32.89
333,10/06/2020 09:00,12.18,68.69,33.58
334,10/06/2020 10:00,11.39,62.8,35.29
335,10/06/2020 11:00,10.1,55.52,37.37
336,10/06/2020 12:00,6.19,47.95,39.13
337,10/06/2020 13:00,3.96,42.14,41.13
338,10/06/2020 14:00,3.14,37.87,42.6
339,10/06/2020 15:00,3.45,37.91,42.41
340,10/06/2020 16:00,4.96,39.64,41.63
341,10/06/2020 17:00,8.3,49.11,38.41
342,10/06/2020 18:00,19.13,59.19,36.15
343,10/06/2020 19:00,10.28,77.63,28.53
344,10/06/2020 20:00,3.34,81.68,27.4
345,10/06/2020 21:00,3.89,82.77,27.38
346,10/06/2020 22:00,3.69,80.02,27.63
347,10/06/2020 23:00,4.88,83.45,27.4
348,11/06/2020 00:00,14.03,85.85,27.78
349,11/06/2020 01:00,5.65,85.43,27.49
350,11/06/2020 02:00,3.03,84.78,26.87
351,11/06/2020 03:00,2.93,84.01,27.25
352,11/06/2020 04:00,3.33,82.83,27.46
353,11/06/2020 05:00,10.68,83.49,27.72
354,11/06/2020 06:00,19.36,84.04,27.47
355,11/06/2020 07:00,22.98,81.8,28.26
356,11/06/2020 08:00,21.03,77.39,29.41
357,11/06/2020 09:00,21.14,73.92,31.13
358,11/06/2020 10:00,15.81,72.23,32.4
359,11/06/2020 11:00,18.29,67.83,34.01
360,11/06/2020 12:00,16.53,59.32,36.53
361,11/06/2020 13:00,14.58,53.91,38.47
362,11/06/2020 14:00,11.45,53.56,38.33
363,11/06/2020 15:00,7.78,48.82,39.88
364,11/06/2020 16:00,6.51,46.73,40.58
365,11/06/2020 17:00,7.15,50.02,39.29
366,11/06/2020 18:00,13.46,59.21,37.03
367,11/06/2020 19:00,19.25,70.03,33.55
368,11/06/2020 20:00,18.88,68.58,32.66
369,11/06/2020 21:00,20.18,68.05,32.78
370,11/06/2020 22:00,38.38,75.18,30.88
371,11/06/2020 23:00,8.83,81.71,28.21
372,12/06/2020 00:00,10.67,82.28,28.33
373,12/06/2020 01:00,21.73,84.11,28.73
374,12/06/2020 02:00,39.74,85.78,28.66
375,12/06/2020 03:00,79.39,86.45,28.77
376,12/06/2020 04:00,135.43,87.4,29.02
377,12/06/2020 05:00,39.28,87.14,29.18
378,12/06/2020 06:00,14.0,83.74,29.23
379,12/06/2020 07:00,7.81,78.06,29.71
380,12/06/2020 08:00,8.28,70.62,31.38
381,12/06/2020 09:00,6.49,65.41,32.79
382,12/06/2020 10:00,7.16,58.92,34.43
383,12/06/2020 11:00,6.14,56.03,35.13
384,12/06/2020 12:00,6.48,54.19,36.23
385,12/06/2020 13:00,6.78,49.08,38.16
386,12/06/2020 14:00,5.38,45.0,39.57
387,12/06/2020 15:00,6.38,43.82,40.73
388,12/06/2020 16:00,5.93,42.38,41.7
389,12/06/2020 17:00,8.53,49.63,39.6
390,12/06/2020 18:00,9.1,57.11,32.88
391,12/06/2020 19:00,4.67,66.48,31.19
392,12/06/2020 20:00,5.32,71.53,29.92
393,12/06/2020 21:00,5.34,72.63,29.61
394,12/06/2020 22:00,5.29,75.2,29.55
395,12/06/2020 23:00,6.25,74.76,29.83
396,13/06/2020 00:00,10.31,77.13,29.89
397,13/06/2020 01:00,46.1,78.08,29.85
398,13/06/2020 02:00,33.15,77.46,29.88
399,13/06/2020 03:00,20.63,76.28,29.64
400,13/06/2020 04:00,20.69,76.5,29.28
401,13/06/2020 05:00,19.9,76.68,29.01
402,13/06/2020 06:00,15.6,77.21,29.13
403,13/06/2020 07:00,20.8,75.99,29.76
404,13/06/2020 08:00,17.53,72.08,30.84
405,13/06/2020 09:00,10.5,66.77,32.55
406,13/06/2020 10:00,9.42,60.32,34.38
407,13/06/2020 11:00,8.73,55.76,35.95
408,13/06/2020 12:00,8.16,51.71,37.73
409,13/06/2020 13:00,6.53,47.15,39.48
410,13/06/2020 14:00,6.51,43.59,40.67
411,13/06/2020 15:00,4.97,39.72,42.03
412,13/06/2020 16:00,6.42,46.03,40.11
413,13/06/2020 17:00,10.4,51.19,39.02
414,13/06/2020 18:00,29.87,62.46,35.74
415,13/06/2020 19:00,34.17,67.8,34.08
416,13/06/2020 20:00,33.68,71.13,33.03
417,13/06/2020 21:00,40.95,73.73,32.48
418,13/06/2020 22:00,56.58,76.25,32.13
419,13/06/2020 23:00,56.16,77.93,31.9
420,14/06/2020 00:00,38.73,79.08,31.66
421,14/06/2020 01:00,22.37,80.81,31.31
422,14/06/2020 02:00,10.53,81.9,31.12
423,14/06/2020 03:00,10.48,78.66,31.01
424,14/06/2020 04:00,9.98,79.18,30.84
425,14/06/2020 05:00,11.12,79.48,30.55
426,14/06/2020 06:00,17.65,80.18,30.54
427,14/06/2020 07:00,20.13,78.58,31.11
428,14/06/2020 08:00,17.16,74.9,32.47
429,14/06/2020 09:00,13.55,67.95,33.97
430,14/06/2020 10:00,13.6,62.76,34.97
431,14/06/2020 11:00,11.3,57.32,36.13
432,14/06/2020 12:00,12.97,56.88,36.04
433,14/06/2020 13:00,17.68,61.09,35.05
434,14/06/2020 14:00,21.41,68.27,34.07
435,14/06/2020 15:00,17.64,75.94,30.48
436,14/06/2020 16:00,1.57,89.9,25.55
437,14/06/2020 17:00,1.5,91.33,26.69
438,14/06/2020 18:00,5.3,91.63,26.78
439,14/06/2020 19:00,7.04,88.33,26.97
440,14/06/2020 20:00,7.18,85.83,27.17
441,14/06/2020 21:00,8.85,84.38,27.88
442,14/06/2020 22:00,23.01,83.89,28.2
443,14/06/2020 23:00,17.29,85.39,28.02
444,15/06/2020 00:00,59.08,89.47,27.74
445,15/06/2020 01:00,40.1,92.47,27.06
446,15/06/2020 02:00,18.99,91.38,26.73
447,15/06/2020 03:00,9.18,91.03,26.67
448,15/06/2020 04:00,9.79,92.28,26.55
449,15/06/2020 05:00,7.12,92.45,26.58
450,15/06/2020 06:00,11.6,92.19,26.44
451,15/06/2020 07:00,13.78,92.34,26.45
452,15/06/2020 08:00,28.15,91.48,26.73
453,15/06/2020 09:00,27.76,89.55,27.31
454,15/06/2020 10:00,26.57,86.33,28.27
455,15/06/2020 11:00,22.63,82.45,28.87
456,15/06/2020 12:00,42.11,82.88,29.21
457,15/06/2020 13:00,43.45,78.42,30.35
458,15/06/2020 14:00,37.98,70.08,32.53
459,15/06/2020 15:00,30.82,65.2,34.11
460,15/06/2020 16:00,23.91,61.55,35.04
461,15/06/2020 17:00,23.36,64.28,34.12
462,15/06/2020 18:00,30.42,69.37,32.74
463,15/06/2020 19:00,35.54,74.8,31.35
464,15/06/2020 20:00,30.58,77.33,30.62
465,15/06/2020 21:00,17.01,78.67,30.22
466,15/06/2020 22:00,20.53,81.27,29.88
467,15/06/2020 23:00,20.96,83.98,29.54
468,16/06/2020 00:00,12.68,83.53,29.5
469,16/06/2020 01:00,9.69,84.18,29.39
470,16/06/2020 02:00,9.92,84.43,29.37
471,16/06/2020 03:00,11.36,85.13,29.33
472,16/06/2020 04:00,15.09,85.34,29.13
473,16/06/2020 05:00,13.44,84.9,28.84
474,16/06/2020 06:00,18.71,85.26,28.88
475,16/06/2020 07:00,20.65,84.14,29.33
476,16/06/2020 08:00,16.05,81.21,30.18
477,16/06/2020 09:00,9.56,73.24,32.13
478,16/06/2020 10:00,7.36,69.92,32.61
479,16/06/2020 11:00,4.65,59.2,35.37
480,16/06/2020 12:00,3.49,54.44,36.38
481,16/06/2020 13:00,2.01,46.88,38.65
482,16/06/2020 14:00,1.35,42.73,39.83
483,16/06/2020 15:00,2.82,45.33,39.45
484,16/06/2020 16:00,5.46,54.17,36.84
485,16/06/2020 17:00,8.49,60.68,34.88
486,16/06/2020 18:00,13.34,65.2,33.39
487,16/06/2020 19:00,22.54,69.13,32.01
488,16/06/2020 20:00,19.93,70.63,31.58
489,16/06/2020 21:00,20.71,72.57,31.23
490,16/06/2020 22:00,18.21,73.87,31.02
491,16/06/2020 23:00,18.71,74.65,30.88
492,17/06/2020 00:00,10.4,76.09,30.68
493,17/06/2020 01:00,10.67,78.07,30.38
494,17/06/2020 02:00,12.4,79.83,30.05
495,17/06/2020 03:00,12.13,81.05,29.88
496,17/06/2020 04:00,13.3,81.57,29.73
497,17/06/2020 05:00,14.04,81.51,29.61
498,17/06/2020 06:00,16.99,81.95,29.55
499,17/06/2020 07:00,14.6,77.36,30.46
500,17/06/2020 08:00,13.17,71.67,31.58
501,17/06/2020 09:00,13.35,68.18,32.49
502,17/06/2020 10:00,8.22,61.49,34.41
503,17/06/2020 11:00,8.07,58.41,35.33
504,17/06/2020 12:00,4.86,56.09,35.66
505,17/06/2020 13:00,2.92,54.03,35.78
506,17/06/2020 14:00,2.73,52.8,36.6
507,17/06/2020 15:00,2.67,53.43,36.26
508,17/06/2020 16:00,2.64,52.33,36.64
509,17/06/2020 17:00,4.52,54.92,35.69
510,17/06/2020 18:00,34.02,57.73,35.33
511,17/06/2020 19:00,23.43,65.76,33.94
512,17/06/2020 20:00,25.86,69.91,32.53
513,17/06/2020 21:00,26.43,72.18,31.63
514,17/06/2020 22:00,22.07,72.84,31.23
515,17/06/2020 23:00,15.99,74.82,30.93
516,18/06/2020 00:00,11.79,76.15,30.78
517,18/06/2020 01:00,11.13,77.1,30.58
518,18/06/2020 02:00,7.12,78.07,30.28
519,18/06/2020 03:00,9.31,78.4,30.22
520,18/06/2020 04:00,12.82,79.74,30.0
521,18/06/2020 05:00,10.08,80.09,29.86
522,18/06/2020 06:00,9.38,79.91,29.8
523,18/06/2020 07:00,11.84,77.66,30.54
524,18/06/2020 08:00,12.48,72.24,31.91
525,18/06/2020 09:00,10.46,65.86,33.45
526,18/06/2020 10:00,9.75,59.58,35.28
527,18/06/2020 11:00,7.58,54.19,36.66
528,18/06/2020 12:00,7.19,47.62,38.59
529,18/06/2020 13:00,2.94,42.14,40.5
530,18/06/2020 14:00,3.43,42.85,40.42
531,18/06/2020 15:00,3.3,45.28,39.93
532,18/06/2020 16:00,4.22,51.28,38.05
533,18/06/2020 17:00,4.92,53.09,36.77
534,18/06/2020 18:00,9.88,59.39,34.43
535,18/06/2020 19:00,21.01,62.74,33.51
536,18/06/2020 20:00,22.06,65.83,32.72
537,18/06/2020 21:00,15.3,66.99,31.96
538,18/06/2020 22:00,15.12,70.08,31.51
539,18/06/2020 23:00,13.5,72.44,31.14
540,19/06/2020 00:00,13.71,74.19,30.88
541,19/06/2020 01:00,10.03,75.88,30.58
542,19/06/2020 02:00,9.11,77.76,30.31
543,19/06/2020 03:00,9.38,79.07,30.15
544,19/06/2020 04:00,8.29,79.57,30.21
545,19/06/2020 05:00,6.33,79.93,30.23
546,19/06/2020 06:00,7.39,80.65,30.15
547,19/06/2020 07:00,10.47,79.71,30.38
548,19/06/2020 08:00,9.1,75.72,31.32
549,19/06/2020 09:00,10.97,70.08,32.98
550,19/06/2020 10:00,11.88,65.28,33.87
551,19/06/2020 11:00,9.87,59.25,35.43
552,19/06/2020 12:00,7.1,51.61,37.82
553,19/06/2020 13:00,4.78,46.95,39.59
554,19/06/2020 14:00,4.42,43.95,40.71
555,19/06/2020 15:00,3.0,42.52,41.2
556,19/06/2020 16:00,3.67,46.23,39.51
557,19/06/2020 17:00,4.5,51.01,38.08
558,19/06/2020 18:00,7.79,56.78,36.15
559,19/06/2020 19:00,14.15,64.25,33.73
