,timestamp,PM2.5,humidity,temperature
59,29/05/2020 23:00,34.72,75.57,30.61
60,30/05/2020 00:00,28.43,76.6,30.42
61,30/05/2020 01:00,22.53,77.93,30.08
62,30/05/2020 02:00,17.84,79.88,29.85
63,30/05/2020 03:00,14.27,80.75,29.62
64,30/05/2020 04:00,12.25,81.91,29.46
65,30/05/2020 05:00,8.78,82.66,29.49
66,30/05/2020 06:00,9.7,83.55,29.42
67,30/05/2020 07:00,13.37,83.22,29.65
68,30/05/2020 08:00,25.76,79.4,30.32
69,30/05/2020 09:00,30.36,72.22,31.75
70,30/05/2020 10:00,32.15,66.78,32.91
71,30/05/2020 11:00,20.46,61.23,33.78
72,30/05/2020 12:00,14.16,55.0,34.87
73,30/05/2020 13:00,10.23,47.53,36.97
74,30/05/2020 14:00,11.21,46.18,37.58
75,30/05/2020 15:00,10.36,47.1,37.07
76,30/05/2020 16:00,10.23,48.87,36.53
77,30/05/2020 17:00,11.13,51.38,35.74
78,30/05/2020 18:00,19.68,57.26,34.73
79,30/05/2020 19:00,35.38,59.99,33.64
80,30/05/2020 20:00,46.31,62.94,32.53
81,30/05/2020 21:00,58.56,67.11,31.9
82,30/05/2020 22:00,43.7,76.79,30.33
83,30/05/2020 23:00,17.58,78.21,29.89
84,31/05/2020 00:00,37.2,78.74,30.1
85,31/05/2020 01:00,29.84,80.43,30.25
86,31/05/2020 02:00,11.77,81.3,30.29
87,31/05/2020 03:00,4.63,82.12,30.18
88,31/05/2020 04:00,5.34,83.6,29.94
89,31/05/2020 05:00,9.68,84.07,29.81
90,31/05/2020 06:00,16.27,83.59,29.88
91,31/05/2020 07:00,37.34,82.28,30.19
92,31/05/2020 08:00,64.31,79.37,30.65
93,31/05/2020 09:00,68.85,72.08,32.23
94,31/05/2020 10:00,39.62,63.34,33.88
95,31/05/2020 11:00,27.5,57.51,35.44
96,31/05/2020 12:00,20.18,53.56,36.18
97,31/05/2020 13:00,7.41,49.19,36.68
98,31/05/2020 14:00,6.42,48.81,36.8
99,31/05/2020 15:00,2.74,47.68,36.93
100,31/05/2020 16:00,2.64,48.29,36.57
101,31/05/2020 17:00,6.83,50.48,36.38
102,31/05/2020 18:00,11.53,55.64,35.17
103,31/05/2020 19:00,21.62,56.77,34.59
104,31/05/2020 20:00,45.27,62.62,33.92
105,31/05/2020 21:00,65.93,65.97,33.25
106,31/05/2020 22:00,84.4,66.28,33.01
107,31/05/2020 23:00,46.04,63.51,32.98
108,01/06/2020 00:00,21.24,62.16,32.85
109,01/06/2020 01:00,18.84,65.85,32.08
110,01/06/2020 02:00,13.36,66.0,31.82
111,01/06/2020 03:00,10.76,70.26,31.59
112,01/06/2020 04:00,11.22,71.85,31.36
113,01/06/2020 05:00,11.13,72.43,31.1
114,01/06/2020 06:00,14.28,74.03,30.99
115,01/06/2020 07:00,15.63,72.58,31.14
116,01/06/2020 08:00,19.31,69.93,31.78
117,01/06/2020 09:00,19.63,63.39,33.21
118,01/06/2020 10:00,12.73,56.45,34.51
119,01/06/2020 11:00,10.51,52.28,35.63
120,01/06/2020 12:00,7.48,47.03,36.68
121,01/06/2020 13:00,6.98,44.19,38.14
122,01/06/2020 14:00,7.53,43.58,38.43
123,01/06/2020 15:00,8.11,46.84,37.81
124,01/06/2020 16:00,7.13,48.33,37.29
125,01/06/2020 17:00,5.97,48.28,36.79
126,01/06/2020 18:00,4.93,63.02,31.49
127,01/06/2020 19:00,6.16,65.56,31.19
128,01/06/2020 20:00,21.57,69.91,30.52
129,01/06/2020 21:00,21.05,76.64,29.55
130,01/06/2020 22:00,15.13,72.91,29.83
131,01/06/2020 23:00,20.03,75.12,29.72
132,02/06/2020 00:00,17.06,77.05,29.85
133,02/06/2020 01:00,24.33,78.1,29.92
134,02/06/2020 02:00,36.63,77.92,30.02
135,02/06/2020 03:00,35.03,79.23,29.81
136,02/06/2020 04:00,46.95,81.12,29.53
137,02/06/2020 05:00,61.33,79.78,29.53
138,02/06/2020 06:00,37.36,78.23,29.92
139,02/06/2020 07:00,30.57,75.9,30.42
140,02/06/2020 08:00,25.16,68.08,31.33
141,02/06/2020 09:00,17.44,60.74,32.63
142,02/06/2020 10:00,9.68,51.81,34.62
143,02/06/2020 11:00,10.87,49.54,35.89
144,02/06/2020 12:00,7.88,47.5,36.63
145,02/06/2020 13:00,7.2,46.05,37.53
146,02/06/2020 14:00,6.17,44.38,38.53
147,02/06/2020 15:00,4.98,42.97,38.65
148,02/06/2020 16:00,4.68,43.41,38.35
149,02/06/2020 17:00,5.9,46.99,36.96
150,02/06/2020 18:00,9.65,65.54,32.17
151,02/06/2020 19:00,13.85,56.74,32.53
152,02/06/2020 20:00,30.43,60.65,31.94
153,02/06/2020 21:00,93.22,66.71,31.67
154,02/06/2020 22:00,95.66,70.46,31.61
155,02/06/2020 23:00,74.39,72.77,31.68
156,03/06/2020 00:00,51.5,74.31,31.45
157,03/06/2020 01:00,25.75,73.43,31.39
158,03/06/2020 02:00,14.56,73.65,31.13
159,03/06/2020 03:00,13.48,74.53,31.12
160,03/06/2020 04:00,13.5,76.4,30.8
161,03/06/2020 05:00,13.34,77.22,30.62
162,03/06/2020 06:00,14.53,77.07,30.51
163,03/06/2020 07:00,16.21,75.33,30.79
164,03/06/2020 08:00,19.3,72.81,31.56
165,03/06/2020 09:00,21.4,65.78,33.26
166,03/06/2020 10:00,14.49,54.56,34.97
167,03/06/2020 11:00,16.93,54.28,35.92
168,03/06/2020 12:00,18.14,49.98,37.11
169,03/06/2020 13:00,18.02,47.88,38.06
170,03/06/2020 14:00,15.95,46.54,38.52
171,03/06/2020 15:00,15.7,48.54,37.54
172,03/06/2020 16:00,19.93,51.64,36.74
173,03/06/2020 17:00,18.05,52.83,35.82
174,03/06/2020 18:00,30.2,57.95,35.23
175,03/06/2020 19:00,43.83,61.91,34.26
176,03/06/2020 20:00,60.14,63.13,33.38
177,03/06/2020 21:00,63.63,64.4,32.57
178,03/06/2020 22:00,44.83,66.28,32.19
179,03/06/2020 23:00,32.3,68.44,32.07
180,04/06/2020 00:00,19.41,70.61,31.83
181,04/06/2020 01:00,11.32,74.04,31.42
182,04/06/2020 02:00,8.58,76.79,31.07
183,04/06/2020 03:00,8.4,77.18,31.03
184,04/06/2020 04:00,7.12,78.36,30.69
185,04/06/2020 05:00,7.37,78.28,30.59
186,04/06/2020 06:00,8.8,78.62,30.58
187,04/06/2020 07:00,13.75,78.91,30.7
188,04/06/2020 08:00,16.05,75.99,31.56
189,04/06/2020 09:00,21.61,71.64,32.61
190,04/06/2020 10:00,22.81,63.98,34.43
191,04/06/2020 11:00,19.94,59.23,36.12
192,04/06/2020 12:00,16.07,51.64,37.07
193,04/06/2020 13:00,16.33,48.44,38.05
194,04/06/2020 14:00,17.89,47.18,38.98
195,04/06/2020 15:00,10.68,45.26,38.83
196,04/06/2020 16:00,11.68,46.78,38.41
197,04/06/2020 17:00,17.26,53.19,37.14
198,04/06/2020 18:00,42.38,56.54,35.61
199,04/06/2020 19:00,87.42,58.1,34.83
200,04/06/2020 20:00,117.87,59.72,34.19
201,04/06/2020 21:00,89.16,60.38,33.44
202,04/06/2020 22:00,82.63,62.01,33.4
203,04/06/2020 23:00,59.5,64.23,33.1
204,05/06/2020 00:00,42.47,65.96,32.8
205,05/06/2020 01:00,24.48,69.71,32.13
206,05/06/2020 02:00,12.11,73.0,31.81
207,05/06/2020 03:00,9.51,74.73,31.74
208,05/06/2020 04:00,9.07,77.48,31.23
209,05/06/2020 05:00,10.1,77.38,31.14
210,05/06/2020 06:00,12.34,77.78,31.08
211,05/06/2020 07:00,16.38,76.86,31.48
212,05/06/2020 08:00,19.34,74.62,31.98
213,05/06/2020 09:00,28.64,73.98,32.33
214,05/06/2020 10:00,35.83,73.27,32.73
215,05/06/2020 11:00,60.84,69.65,33.73
216,05/06/2020 12:00,64.24,62.48,35.35
217,05/06/2020 13:00,47.83,56.3,36.53
218,05/06/2020 14:00,26.11,48.48,37.83
219,05/06/2020 15:00,19.64,48.93,37.46
220,05/06/2020 16:00,17.08,48.6,37.49
221,05/06/2020 17:00,19.97,50.91,36.87
222,05/06/2020 18:00,20.23,53.09,35.96
223,05/06/2020 19:00,49.99,57.83,35.46
224,05/06/2020 20:00,92.66,60.85,34.67
225,05/06/2020 21:00,116.09,61.24,33.91
226,05/06/2020 22:00,92.69,62.34,33.57
227,05/06/2020 23:00,67.39,64.93,33.21
228,06/06/2020 00:00,42.14,67.33,32.72
229,06/06/2020 01:00,35.13,68.9,32.46
230,06/06/2020 02:00,26.83,70.85,32.11
231,06/06/2020 03:00,20.63,73.54,31.64
232,06/06/2020 04:00,24.92,74.03,31.58
233,06/06/2020 05:00,14.28,73.66,31.59
234,06/06/2020 06:00,15.39,76.38,31.17
235,06/06/2020 07:00,17.94,75.21,31.58
236,06/06/2020 08:00,24.19,72.43,32.22
237,06/06/2020 09:00,40.43,70.05,32.85
238,06/06/2020 10:00,35.68,63.29,34.48
239,06/06/2020 11:00,24.1,55.49,36.03
240,06/06/2020 12:00,13.49,49.4,36.59
241,06/06/2020 13:00,6.44,48.42,36.63
242,06/06/2020 14:00,7.04,48.52,37.03
243,06/06/2020 15:00,6.66,48.13,37.25
244,06/06/2020 16:00,6.85,47.08,37.41
245,06/06/2020 17:00,8.18,48.64,36.91
246,06/06/2020 18:00,14.75,52.52,36.02
247,06/06/2020 19:00,44.06,56.56,35.33
248,06/06/2020 20:00,168.96,61.31,34.51
249,06/06/2020 21:00,244.47,62.42,33.98
250,06/06/2020 22:00,195.98,63.57,33.72
251,06/06/2020 23:00,144.07,63.83,33.89
252,07/06/2020 00:00,78.19,62.36,34.1
253,07/06/2020 01:00,51.84,62.73,33.79
254,07/06/2020 02:00,34.77,62.67,33.52
255,07/06/2020 03:00,21.55,62.38,33.26
256,07/06/2020 04:00,13.76,62.33,33.13
257,07/06/2020 05:00,9.94,63.15,32.72
258,07/06/2020 06:00,8.32,62.92,32.59
259,07/06/2020 07:00,8.79,61.03,33.03
260,07/06/2020 08:00,16.88,59.55,33.49
261,07/06/2020 09:00,13.03,54.32,34.75
262,07/06/2020 10:00,13.42,53.54,35.54
263,07/06/2020 11:00,9.8,51.79,36.04
264,07/06/2020 12:00,8.46,47.38,37.43
265,07/06/2020 13:00,5.71,43.39,38.95
266,07/06/2020 14:00,5.07,39.46,39.75
267,07/06/2020 15:00,2.99,38.65,39.82
268,07/06/2020 16:00,2.16,38.9,39.77
269,07/06/2020 17:00,3.87,40.93,39.13
270,07/06/2020 18:00,6.48,42.0,38.15
271,07/06/2020 19:00,27.18,46.93,37.33
272,07/06/2020 20:00,65.85,55.68,35.95
273,07/06/2020 21:00,103.77,57.05,35.37
274,07/06/2020 22:00,127.46,57.82,35.18
275,07/06/2020 23:00,116.93,57.83,35.4
276,08/06/2020 00:00,111.88,60.25,34.86
277,08/06/2020 01:00,38.28,57.69,34.53
278,08/06/2020 02:00,17.12,56.47,34.25
279,08/06/2020 03:00,8.37,54.11,34.33
280,08/06/2020 04:00,6.82,56.04,33.71
281,08/06/2020 05:00,6.6,56.93,33.4
282,08/06/2020 06:00,6.76,56.72,33.26
283,08/06/2020 07:00,7.85,54.1,33.74
284,08/06/2020 08:00,9.91,51.98,34.57
285,08/06/2020 09:00,5.63,47.68,35.61
286,08/06/2020 10:00,3.62,43.46,37.27
287,08/06/2020 11:00,1.63,42.05,37.95
288,08/06/2020 12:00,1.68,41.1,38.57
289,08/06/2020 13:00,1.34,38.19,39.93
290,08/06/2020 14:00,1.51,36.51,40.75
291,08/06/2020 15:00,1.66,36.08,40.82
292,08/06/2020 16:00,1.56,38.09,40.22
293,08/06/2020 17:00,1.48,38.48,39.73
294,08/06/2020 18:00,11.34,44.46,38.5
295,08/06/2020 19:00,32.65,50.96,36.98
296,08/06/2020 20:00,54.23,53.18,36.43
297,08/06/2020 21:00,73.78,55.12,35.96
298,08/06/2020 22:00,78.96,54.52,36.08
299,08/06/2020 23:00,76.11,54.33,35.77
300,09/06/2020 00:00,60.8,54.96,35.21
301,09/06/2020 01:00,39.03,55.87,34.66
302,09/06/2020 02:00,19.73,56.38,34.18
303,09/06/2020 03:00,13.04,59.53,33.56
304,09/06/2020 04:00,10.18,61.53,33.12
305,09/06/2020 05:00,10.83,62.42,32.93
306,09/06/2020 06:00,12.88,62.58,32.93
307,09/06/2020 07:00,15.86,62.69,33.0
308,09/06/2020 08:00,20.03,60.23,33.77
309,09/06/2020 09:00,15.87,55.07,34.83
310,09/06/2020 10:00,14.23,48.24,36.77
311,09/06/2020 11:00,11.08,46.96,37.28
312,09/06/2020 12:00,11.53,45.89,37.98
313,09/06/2020 13:00,4.51,40.41,39.33
314,09/06/2020 14:00,3.86,38.84,40.09
315,09/06/2020 15:00,5.04,41.73,39.31
316,09/06/2020 16:00,4.01,42.13,38.93
317,09/06/2020 17:00,3.82,42.46,38.61
318,09/06/2020 18:00,17.63,49.86,36.93
319,09/06/2020 19:00,31.18,52.07,36.27
320,09/06/2020 20:00,58.7,55.85,35.38
321,09/06/2020 21:00,66.98,55.63,34.64
322,09/06/2020 22:00,72.11,57.12,34.53
323,09/06/2020 23:00,75.45,60.58,33.97
324,10/06/2020 00:00,68.3,63.48,33.56
325,10/06/2020 01:00,54.78,65.16,33.28
326,10/06/2020 02:00,35.59,66.99,33.0
327,10/06/2020 03:00,19.35,68.84,32.76
328,10/06/2020 04:00,13.49,73.09,32.23
329,10/06/2020 05:00,12.79,75.74,31.87
330,10/06/2020 06:00,12.67,77.28,31.6
331,10/06/2020 07:00,13.69,76.85,31.81
332,10/06/2020 08:00,15.46,72.55,32.6
333,10/06/2020 09:00,12.93,67.83,33.38
334,10/06/2020 10:00,11.92,63.39,34.57
335,10/06/2020 11:00,10.45,57.07,36.17
336,10/06/2020 12:00,7.48,50.09,37.47
337,10/06/2020 13:00,4.24,44.21,38.7
338,10/06/2020 14:00,4.6,42.49,39.6
339,10/06/2020 15:00,4.91,43.9,38.64
340,10/06/2020 16:00,7.25,46.13,38.0
341,10/06/2020 17:00,6.43,50.79,36.2
342,10/06/2020 18:00,18.88,59.27,35.78
343,10/06/2020 19:00,9.09,78.93,29.68
344,10/06/2020 20:00,2.77,83.3,27.79
345,10/06/2020 21:00,4.72,83.2,28.06
346,10/06/2020 22:00,5.27,81.97,28.68
347,10/06/2020 23:00,5.73,81.09,28.74
348,11/06/2020 00:00,10.33,80.99,28.77
349,11/06/2020 01:00,13.18,82.54,28.52
350,11/06/2020 02:00,1.69,80.01,28.18
351,11/06/2020 03:00,1.65,78.54,28.34
352,11/06/2020 04:00,2.59,78.05,28.3
353,11/06/2020 05:00,7.78,79.38,28.33
354,11/06/2020 06:00,9.36,78.54,28.48
355,11/06/2020 07:00,9.79,78.38,28.92
356,11/06/2020 08:00,13.53,74.31,29.82
357,11/06/2020 09:00,19.08,75.35,30.32
358,11/06/2020 10:00,25.03,76.32,31.02
359,11/06/2020 11:00,23.64,74.29,31.78
360,11/06/2020 12:00,24.07,67.28,33.88
361,11/06/2020 13:00,21.88,61.48,35.51
362,11/06/2020 14:00,15.68,57.11,36.39
363,11/06/2020 15:00,13.26,55.75,36.64
364,11/06/2020 16:00,12.22,57.58,36.07
365,11/06/2020 17:00,10.24,59.03,35.63
366,11/06/2020 18:00,16.18,65.85,34.59
367,11/06/2020 19:00,24.33,76.61,32.28
368,11/06/2020 20:00,48.16,75.81,32.48
369,11/06/2020 21:00,52.46,77.73,31.86
370,11/06/2020 22:00,19.48,76.81,30.6
371,11/06/2020 23:00,2.15,77.63,29.4
372,12/06/2020 00:00,1.91,79.56,28.94
373,12/06/2020 01:00,14.18,81.58,29.14
374,12/06/2020 02:00,61.83,83.36,29.33
375,12/06/2020 03:00,53.38,83.48,29.75
376,12/06/2020 04:00,46.61,83.24,29.88
377,12/06/2020 05:00,32.28,82.03,29.98
378,12/06/2020 06:00,10.27,77.77,29.85
379,12/06/2020 07:00,7.78,74.35,30.13
380,12/06/2020 08:00,6.6,70.73,30.84
381,12/06/2020 09:00,7.82,69.42,31.66
382,12/06/2020 10:00,7.14,63.14,33.72
383,12/06/2020 11:00,7.15,59.19,34.46
384,12/06/2020 12:00,8.81,58.73,34.35
385,12/06/2020 13:00,9.41,53.61,36.0
386,12/06/2020 14:00,4.98,46.56,37.88
387,12/06/2020 15:00,8.74,49.23,37.58
388,12/06/2020 16:00,12.73,54.98,36.63
389,12/06/2020 17:00,15.73,59.98,35.96
390,12/06/2020 18:00,9.13,56.32,34.39
391,12/06/2020 19:00,6.88,59.4,32.66
392,12/06/2020 20:00,3.47,66.61,31.2
393,12/06/2020 21:00,2.89,65.08,30.82
394,12/06/2020 22:00,3.48,66.98,30.95
395,12/06/2020 23:00,26.03,69.76,30.9
396,13/06/2020 00:00,34.43,72.27,30.68
397,13/06/2020 01:00,46.07,75.24,30.42
398,13/06/2020 02:00,29.21,74.1,30.43
399,13/06/2020 03:00,20.55,73.42,30.33
400,13/06/2020 04:00,7.3,71.51,30.06
401,13/06/2020 05:00,9.5,72.18,29.91
402,13/06/2020 06:00,10.13,74.45,29.81
403,13/06/2020 07:00,9.93,73.93,30.11
404,13/06/2020 08:00,10.7,72.13,30.78
405,13/06/2020 09:00,11.1,67.94,32.03
406,13/06/2020 10:00,9.83,60.86,33.98
407,13/06/2020 11:00,8.71,57.68,35.05
408,13/06/2020 12:00,7.94,56.08,35.73
409,13/06/2020 13:00,7.13,52.8,36.78
410,13/06/2020 14:00,11.59,52.77,36.88
411,13/06/2020 15:00,11.4,52.0,36.85
412,13/06/2020 16:00,8.43,54.18,36.61
413,13/06/2020 17:00,9.79,60.94,35.54
414,13/06/2020 18:00,14.7,66.18,34.44
415,13/06/2020 19:00,21.94,68.66,33.78
416,13/06/2020 20:00,24.91,71.15,32.98
417,13/06/2020 21:00,29.85,72.9,32.62
418,13/06/2020 22:00,35.46,74.08,32.64
419,13/06/2020 23:00,41.65,76.31,32.19
420,14/06/2020 00:00,25.04,77.45,32.03
421,14/06/2020 01:00,11.39,78.28,31.76
422,14/06/2020 02:00,6.78,79.08,31.53
423,14/06/2020 03:00,6.9,79.5,31.48
424,14/06/2020 04:00,5.5,76.88,31.38
425,14/06/2020 05:00,5.61,77.29,31.18
426,14/06/2020 06:00,8.98,78.4,31.23
427,14/06/2020 07:00,15.85,79.7,31.23
428,14/06/2020 08:00,14.04,75.46,32.03
429,14/06/2020 09:00,12.36,71.08,32.66
430,14/06/2020 10:00,15.92,63.53,34.18
431,14/06/2020 11:00,13.99,58.42,35.28
432,14/06/2020 12:00,15.13,60.51,34.5
433,14/06/2020 13:00,22.9,66.4,33.69
434,14/06/2020 14:00,32.84,74.78,32.38
435,14/06/2020 15:00,20.42,73.93,31.6
436,14/06/2020 16:00,9.84,85.33,27.69
437,14/06/2020 17:00,30.09,85.43,28.74
438,14/06/2020 18:00,46.88,84.39,29.03
439,14/06/2020 19:00,15.78,79.32,28.93
440,14/06/2020 20:00,10.33,77.07,29.42
441,14/06/2020 21:00,12.32,75.93,29.84
442,14/06/2020 22:00,25.87,80.18,29.53
443,14/06/2020 23:00,38.19,82.83,28.98
444,15/06/2020 00:00,39.49,84.08,29.02
445,15/06/2020 01:00,38.83,84.89,28.94
446,15/06/2020 02:00,29.3,91.62,27.43
447,15/06/2020 03:00,5.15,90.98,27.06
448,15/06/2020 04:00,2.97,90.68,27.01
449,15/06/2020 05:00,38.54,90.57,26.92
450,15/06/2020 06:00,21.11,90.12,26.89
451,15/06/2020 07:00,33.79,89.6,27.03
452,15/06/2020 08:00,35.59,89.53,27.04
453,15/06/2020 09:00,43.44,89.47,26.98
454,15/06/2020 10:00,50.8,89.03,27.32
455,15/06/2020 11:00,40.63,86.53,27.99
456,15/06/2020 12:00,40.73,85.98,28.27
457,15/06/2020 13:00,48.33,83.29,29.16
458,15/06/2020 14:00,56.82,83.08,29.58
459,15/06/2020 15:00,59.24,80.75,30.41
460,15/06/2020 16:00,40.03,73.63,31.38
461,15/06/2020 17:00,31.28,73.03,31.52
462,15/06/2020 18:00,31.42,75.14,30.98
463,15/06/2020 19:00,28.08,76.66,30.68
464,15/06/2020 20:00,20.36,76.8,30.46
465,15/06/2020 21:00,10.98,78.58,30.26
466,15/06/2020 22:00,10.06,80.24,30.13
467,15/06/2020 23:00,12.01,81.18,30.09
468,16/06/2020 00:00,12.68,82.68,29.76
469,16/06/2020 01:00,13.18,83.27,29.68
470,16/06/2020 02:00,14.36,83.88,29.63
471,16/06/2020 03:00,12.9,84.58,29.56
472,16/06/2020 04:00,8.09,82.93,29.45
473,16/06/2020 05:00,9.61,82.88,29.33
474,16/06/2020 06:00,9.49,83.17,29.35
475,16/06/2020 07:00,9.78,82.35,29.63
476,16/06/2020 08:00,12.64,81.09,30.02
477,16/06/2020 09:00,12.19,75.36,31.17
478,16/06/2020 10:00,6.73,70.0,32.03
479,16/06/2020 11:00,5.3,61.91,34.15
480,16/06/2020 12:00,3.83,56.94,35.11
481,16/06/2020 13:00,2.2,51.85,36.13
482,16/06/2020 14:00,2.3,49.81,36.86
483,16/06/2020 15:00,4.33,53.61,35.92
484,16/06/2020 16:00,5.74,58.92,34.98
485,16/06/2020 17:00,6.85,62.03,34.33
486,16/06/2020 18:00,10.97,65.75,33.31
487,16/06/2020 19:00,11.04,65.81,32.53
488,16/06/2020 20:00,13.36,66.94,32.17
489,16/06/2020 21:00,12.62,69.49,31.69
490,16/06/2020 22:00,12.96,70.68,31.57
491,16/06/2020 23:00,10.22,71.44,31.49
492,17/06/2020 00:00,5.59,72.89,31.29
493,17/06/2020 01:00,4.67,74.56,31.03
494,17/06/2020 02:00,6.17,75.81,30.85
495,17/06/2020 03:00,8.08,76.04,30.85
496,17/06/2020 04:00,9.07,77.34,30.52
497,17/06/2020 05:00,7.23,78.69,30.26
498,17/06/2020 06:00,9.94,77.0,30.41
499,17/06/2020 07:00,10.49,75.57,30.54
500,17/06/2020 08:00,11.37,72.47,31.09
501,17/06/2020 09:00,10.66,68.23,32.02
502,17/06/2020 10:00,8.33,64.05,33.03
503,17/06/2020 11:00,6.35,59.03,34.31
504,17/06/2020 12:00,5.52,57.05,34.7
505,17/06/2020 13:00,3.73,53.35,35.52
506,17/06/2020 14:00,3.03,53.09,35.66
507,17/06/2020 15:00,3.03,53.93,35.5
508,17/06/2020 16:00,1.83,53.54,35.34
509,17/06/2020 17:00,2.38,54.93,34.8
510,17/06/2020 18:00,7.43,58.73,34.3
511,17/06/2020 19:00,18.79,64.79,33.64
512,17/06/2020 20:00,21.16,67.94,32.78
513,17/06/2020 21:00,19.02,69.26,32.09
514,17/06/2020 22:00,15.83,69.34,31.87
515,17/06/2020 23:00,10.58,70.37,31.83
516,18/06/2020 00:00,6.62,72.15,31.52
517,18/06/2020 01:00,6.12,73.13,31.29
518,18/06/2020 02:00,3.93,74.07,31.11
519,18/06/2020 03:00,3.98,75.5,30.87
520,18/06/2020 04:00,4.93,76.88,30.59
521,18/06/2020 05:00,4.66,76.3,30.49
522,18/06/2020 06:00,5.26,76.01,30.57
523,18/06/2020 07:00,7.85,76.1,30.7
524,18/06/2020 08:00,8.29,72.03,31.62
525,18/06/2020 09:00,8.83,67.53,32.62
526,18/06/2020 10:00,9.69,60.99,34.38
527,18/06/2020 11:00,7.63,55.09,35.76
528,18/06/2020 12:00,8.29,54.6,35.64
529,18/06/2020 13:00,5.77,50.93,36.6
530,18/06/2020 14:00,4.68,52.44,36.61
531,18/06/2020 15:00,3.34,54.4,36.35
532,18/06/2020 16:00,2.08,57.66,35.52
533,18/06/2020 17:00,2.72,58.58,34.88
534,18/06/2020 18:00,4.03,59.62,34.07
535,18/06/2020 19:00,9.1,61.92,33.51
536,18/06/2020 20:00,12.89,63.41,33.06
537,18/06/2020 21:00,10.88,64.59,32.44
538,18/06/2020 22:00,10.14,66.49,32.15
539,18/06/2020 23:00,9.88,68.38,31.91
540,19/06/2020 00:00,7.08,71.68,31.28
541,19/06/2020 01:00,6.63,72.83,31.23
542,19/06/2020 02:00,4.74,74.72,30.91
543,19/06/2020 03:00,3.56,75.66,30.91
544,19/06/2020 04:00,3.51,77.37,30.77
545,19/06/2020 05:00,4.68,77.37,30.85
546,19/06/2020 06:00,3.21,77.38,30.81
547,19/06/2020 07:00,3.49,76.72,30.86
548,19/06/2020 08:00,7.18,74.6,31.26
549,19/06/2020 09:00,8.76,71.74,31.9
550,19/06/2020 10:00,6.71,64.83,33.21
551,19/06/2020 11:00,7.67,60.83,34.19
552,19/06/2020 12:00,6.28,58.08,35.08
553,19/06/2020 13:00,4.59,53.93,36.47
554,19/06/2020 14:00,3.65,53.33,36.41
555,19/06/2020 15:00,3.03,52.97,36.33
556,19/06/2020 16:00,2.65,55.94,35.63
557,19/06/2020 17:00,3.53,59.1,35.04
